,name,path,file_path,size,modified,date,Data_set,Emotion,Emotion_string,audio
394,DC_su15.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/DC_su15.wav,513158,.wav,2021-01-25 21:03:02,Savee,1,Positive,"(array([0.02274952, 0.04255835, 0.03714363, ..., 0.03902486, 0.03733137,
       0.        ], dtype=float32), 8000)"
395,JE_su14.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/JE_su14.wav,472136,.wav,2021-01-25 21:03:08,Savee,1,Positive,"(array([0.02949502, 0.05504144, 0.04822589, ..., 0.01437101, 0.016461  ,
       0.        ], dtype=float32), 8000)"
396,YAF_pearl_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_pearl_happy.wav,91596,.wav,2021-01-25 21:03:38,Tess,1,Positive,"(array([ 3.2691527e-04, -8.0420177e-05, -1.5628021e-03, ...,
        5.5800704e-03,  2.8343811e-03,  0.0000000e+00], dtype=float32), 8000)"
397,YAF_chat_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_chat_ps.wav,93842,.wav,2021-01-25 21:03:40,Tess,1,Positive,"(array([ 4.8332942e-05, -1.3377884e-04,  8.9577814e-05, ...,
       -2.3616126e-04, -1.6831800e-04,  0.0000000e+00], dtype=float32), 8000)"
398,JK_h02.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/JK_h02.wav,286834,.wav,2021-01-25 21:03:10,Savee,1,Positive,"(array([0.00938064, 0.01771653, 0.01552245, ..., 0.0137451 , 0.01391108,
       0.        ], dtype=float32), 8000)"
399,Joyce_audio-262.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-262.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-262.wav,230394,.wav,2021-10-16 4:31:49,joyce,1,Positive,"(array([ 1.1217938e-06,  2.4600280e-07, -1.3896546e-07, ...,
        1.8486175e-07, -2.2186626e-07, -6.7423855e-07], dtype=float32), 8000)"
400,YAF_neat_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_neat_ps.wav,89614,.wav,2021-01-25 21:03:42,Tess,1,Positive,"(array([0.00016363, 0.00069576, 0.00085953, ..., 0.00031439, 0.00023346,
       0.        ], dtype=float32), 8000)"
401,03-01-08-01-02-02-07.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-08-01-02-02-07.wav,379358,.wav,2021-01-25 21:02:24,Ravdness,1,Positive,"(array([ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00, ...,
       -1.7663089e-06,  4.8314461e-05,  0.0000000e+00], dtype=float32), 8000)"
402,03-01-03-01-02-02-10.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-01-02-02-10.wav,380286,.wav,2021-01-25 21:02:30,Ravdness,1,Positive,"(array([ 2.4903413e-05, -3.6279285e-05, -1.8747711e-05, ...,
       -2.1282407e-04,  2.2652932e-04,  0.0000000e+00], dtype=float32), 8000)"
403,OAF_rot_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_rot_happy.wav,102762,.wav,2021-01-25 21:03:28,Tess,1,Positive,"(array([4.2248856e-05, 9.4193470e-05, 6.4512911e-05, ..., 9.0944312e-05,
       1.1282798e-04, 0.0000000e+00], dtype=float32), 8000)"
404,03-01-08-02-02-01-20.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-08-02-02-01-20.wav,399500,.wav,2021-01-25 21:02:50,Ravdness,1,Positive,"(array([ 1.9073668e-06,  3.7902100e-06, -8.1798853e-06, ...,
       -1.6801215e-08,  1.4060930e-08,  0.0000000e+00], dtype=float32), 8000)"
405,03-01-03-01-01-01-18.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-01-01-01-18.wav,386586,.wav,2021-01-25 21:02:46,Ravdness,1,Positive,"(array([ 1.7464538e-07, -2.1474959e-07,  2.6049474e-07, ...,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), 8000)"
406,YAF_when_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_when_ps.wav,91924,.wav,2021-01-25 21:03:42,Tess,1,Positive,"(array([ 0.00012364,  0.00012861,  0.00011968, ..., -0.00016718,
        0.00018555,  0.        ], dtype=float32), 8000)"
407,YAF_loaf_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_loaf_happy.wav,97048,.wav,2021-01-25 21:03:38,Tess,1,Positive,"(array([-5.0942901e-05, -1.9694104e-04,  1.5822570e-04, ...,
       -5.2370445e-04, -9.6325582e-04,  0.0000000e+00], dtype=float32), 8000)"
408,YAF_nice_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_nice_ps.wav,91338,.wav,2021-01-25 21:03:42,Tess,1,Positive,"(array([-6.2342158e-05, -5.8358052e-04, -2.7192617e-04, ...,
       -4.3886979e-04, -6.8284367e-04,  0.0000000e+00], dtype=float32), 8000)"
409,03-01-03-01-01-02-16.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-01-01-02-16.wav,412348,.wav,2021-01-25 21:02:42,Ravdness,1,Positive,"(array([-4.5645825e-06, -5.9370217e-07,  6.4701487e-07, ...,
       -1.3499621e-07,  1.1640162e-07,  0.0000000e+00], dtype=float32), 8000)"
410,YAF_hit_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_hit_happy.wav,90144,.wav,2021-01-25 21:03:38,Tess,1,Positive,"(array([-4.4815253e-05,  1.4045730e-04,  3.2127267e-04, ...,
       -4.6290999e-04, -2.7982480e-04,  0.0000000e+00], dtype=float32), 8000)"
411,OAF_whip_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_whip_ps.wav,82090,.wav,2021-01-25 21:03:20,Tess,1,Positive,"(array([3.4023567e-05, 9.5853771e-05, 1.3500279e-04, ..., 5.3068190e-05,
       7.8444638e-05, 0.0000000e+00], dtype=float32), 8000)"
412,03-01-03-02-01-02-05.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-02-01-02-05.wav,420982,.wav,2021-01-25 21:02:18,Ravdness,1,Positive,"(array([ 2.6523500e-07, -7.7946902e-07, -5.0776825e-06, ...,
        2.8294098e-05,  5.3322779e-05,  0.0000000e+00], dtype=float32), 8000)"
413,Joyce_audio-267.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-267.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-267.wav,597306,.wav,2021-10-16 4:31:49,joyce,1,Positive,"(array([ 5.3914687e-07, -5.3839813e-08,  5.8082527e-08, ...,
       -1.3283204e-03, -8.9615776e-04, -3.4587309e-04], dtype=float32), 8000)"
414,Joyce_audio-284.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-284.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-284.wav,608772,.wav,2021-10-16 4:31:49,joyce,1,Positive,"(array([ 0.00047128,  0.00136648,  0.00163324, ..., -0.00358897,
       -0.0036661 , -0.00381308], dtype=float32), 8000)"
415,OAF_mop_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_mop_happy.wav,106566,.wav,2021-01-25 21:03:28,Tess,1,Positive,"(array([-2.4218203e-05, -1.5836681e-04, -3.0385703e-04, ...,
        8.6267944e-05,  6.5458065e-05,  0.0000000e+00], dtype=float32), 8000)"
416,YAF_knock_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_knock_happy.wav,91826,.wav,2021-01-25 21:03:38,Tess,1,Positive,"(array([ 2.8678187e-04,  6.7171012e-04,  6.4847310e-04, ...,
       -6.1166233e-05,  3.2656823e-04,  0.0000000e+00], dtype=float32), 8000)"
417,03-01-08-02-01-01-15.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-08-02-01-01-15.wav,373906,.wav,2021-01-25 21:02:42,Ravdness,1,Positive,"(array([ 1.33478250e-06, -1.03033435e-05, -1.07053238e-05, ...,
       -1.03738103e-06,  7.07206709e-07,  0.00000000e+00], dtype=float32), 8000)"
418,Joyce_audio-298.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-298.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-298.wav,345054,.wav,2021-10-16 4:31:49,joyce,1,Positive,"(array([ 5.9303846e-07,  8.4089933e-08, -6.4227658e-07, ...,
        6.7539440e-07, -1.0668807e-06,  1.1355158e-06], dtype=float32), 8000)"
419,Joyce_audio-181.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-181.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-181.wav,524982,.wav,2021-10-16 4:31:48,joyce,1,Positive,"(array([ 7.9321728e-07, -5.6908124e-07,  7.7029540e-07, ...,
       -2.5234951e-07, -2.9065352e-06, -8.9316978e-07], dtype=float32), 8000)"
420,YAF_bite_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_bite_ps.wav,88912,.wav,2021-01-25 21:03:40,Tess,1,Positive,"(array([-4.0618048e-04, -1.0836058e-03, -4.6285530e-04, ...,
        4.9681335e-06, -1.0373535e-04,  0.0000000e+00], dtype=float32), 8000)"
421,YAF_bar_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_bar_ps.wav,87376,.wav,2021-01-25 21:03:40,Tess,1,Positive,"(array([1.6658344e-04, 8.7057753e-04, 4.9671711e-04, ..., 2.2790335e-05,
       1.2705951e-03, 0.0000000e+00], dtype=float32), 8000)"
422,YAF_wire_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_wire_ps.wav,93914,.wav,2021-01-25 21:03:42,Tess,1,Positive,"(array([-2.8979337e-05, -4.7978043e-04, -8.0589729e-04, ...,
        1.8863403e-03,  1.8239497e-03,  0.0000000e+00], dtype=float32), 8000)"
423,03-01-03-02-02-02-01.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-02-02-02-01.wav,437938,.wav,2021-01-25 21:02:10,Ravdness,1,Positive,"(array([ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00, ...,
        1.4513546e-07, -3.0237349e-08,  0.0000000e+00], dtype=float32), 8000)"
424,03-01-03-01-02-01-01.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-01-02-01-01.wav,399498,.wav,2021-01-25 21:02:10,Ravdness,1,Positive,"(array([0.0000000e+00, 0.0000000e+00, 0.0000000e+00, ..., 3.7268326e-06,
       1.5562176e-05, 0.0000000e+00], dtype=float32), 8000)"
425,OAF_date_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_date_ps.wav,95830,.wav,2021-01-25 21:03:18,Tess,1,Positive,"(array([-2.2050932e-05, -3.2067514e-05,  5.0392293e-05, ...,
        2.8942442e-05,  9.3519186e-05,  0.0000000e+00], dtype=float32), 8000)"
426,03-01-03-01-02-01-23.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-01-02-01-23.wav,367868,.wav,2021-01-25 21:02:56,Ravdness,1,Positive,"(array([ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00, ...,
        2.0164009e-07, -1.6801958e-07,  0.0000000e+00], dtype=float32), 8000)"
427,03-01-03-02-01-02-06.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-02-01-02-06.wav,380556,.wav,2021-01-25 21:02:22,Ravdness,1,Positive,"(array([-6.0142770e-07,  1.0590511e-06, -3.2459682e-06, ...,
       -6.6767586e-07, -7.6808492e-06, -4.5839374e-07], dtype=float32), 8000)"
428,Joyce_audio-55.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-55.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-55.wav,736660,.wav,2021-10-16 4:31:47,joyce,1,Positive,"(array([ 6.0108090e-07, -1.1513270e-06, -4.5199303e-07, ...,
        3.8241899e-07, -9.9577267e-07,  3.0105875e-07], dtype=float32), 8000)"
429,YAF_dab_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_dab_ps.wav,89096,.wav,2021-01-25 21:03:40,Tess,1,Positive,"(array([ 5.5171302e-05,  3.2631433e-05, -4.0972547e-04, ...,
       -8.8375190e-04, -9.2991127e-04,  0.0000000e+00], dtype=float32), 8000)"
430,YAF_chalk_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_chalk_happy.wav,94858,.wav,2021-01-25 21:03:36,Tess,1,Positive,"(array([ 0.00027056,  0.00042478, -0.00039244, ...,  0.00117734,
        0.00070819,  0.        ], dtype=float32), 8000)"
431,JE_h06.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/JE_h06.wav,398448,.wav,2021-01-25 21:03:04,Savee,1,Positive,"(array([0.02393105, 0.04467766, 0.03917636, ..., 0.01446886, 0.01641337,
       0.        ], dtype=float32), 8000)"
432,03-01-08-02-02-01-14.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-08-02-02-01-14.wav,416544,.wav,2021-01-25 21:02:40,Ravdness,1,Positive,"(array([ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00, ...,
        1.2097192e-07, -1.7723568e-06,  0.0000000e+00], dtype=float32), 8000)"
433,03-01-03-02-01-01-20.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-02-01-01-20.wav,412316,.wav,2021-01-25 21:02:50,Ravdness,1,Positive,"(array([0.000000e+00, 0.000000e+00, 0.000000e+00, ..., 3.971887e-06,
       5.119506e-08, 0.000000e+00], dtype=float32), 8000)"
434,YAF_numb_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_numb_happy.wav,94532,.wav,2021-01-25 21:03:38,Tess,1,Positive,"(array([-5.0142565e-04, -4.3338272e-04, -1.7339302e-05, ...,
        1.8240456e-03,  7.5392995e-04,  0.0000000e+00], dtype=float32), 8000)"
435,OAF_walk_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_walk_happy.wav,98582,.wav,2021-01-25 21:03:28,Tess,1,Positive,"(array([ 2.0936599e-05,  7.7743294e-05,  1.2461458e-04, ...,
       -1.5382101e-04, -4.8214960e-04,  0.0000000e+00], dtype=float32), 8000)"
436,YAF_yes_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_yes_ps.wav,112232,.wav,2021-01-25 21:03:42,Tess,1,Positive,"(array([3.3701793e-04, 8.3034433e-04, 4.6726537e-04, ..., 9.3930204e-05,
       4.3016593e-05, 0.0000000e+00], dtype=float32), 8000)"
437,KL_h01.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/KL_h01.wav,318020,.wav,2021-01-25 21:03:14,Savee,1,Positive,"(array([0.00330356, 0.00619711, 0.00546764, ..., 0.00138153, 0.0015473 ,
       0.        ], dtype=float32), 8000)"
438,OAF_shout_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_shout_happy.wav,102534,.wav,2021-01-25 21:03:28,Tess,1,Positive,"(array([ 1.0068913e-05,  7.9982812e-05,  1.6298558e-04, ...,
       -1.2060883e-04, -8.9517147e-05,  0.0000000e+00], dtype=float32), 8000)"
439,OAF_tell_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_tell_ps.wav,108410,.wav,2021-01-25 21:03:20,Tess,1,Positive,"(array([-1.9619303e-05, -9.5999894e-05, -1.5501691e-04, ...,
       -2.0460102e-04, -1.1140620e-04,  0.0000000e+00], dtype=float32), 8000)"
440,KL_su08.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/KL_su08.wav,308558,.wav,2021-01-25 21:03:16,Savee,1,Positive,"(array([0.00236479, 0.0043864 , 0.00387132, ..., 0.0011988 , 0.00141692,
       0.        ], dtype=float32), 8000)"
441,YAF_laud_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_laud_ps.wav,113962,.wav,2021-01-25 21:03:40,Tess,1,Positive,"(array([-2.8512600e-06,  4.4084045e-05,  2.1375607e-05, ...,
        7.3175324e-04,  1.2409328e-03,  0.0000000e+00], dtype=float32), 8000)"
442,JE_su10.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/JE_su10.wav,369874,.wav,2021-01-25 21:03:08,Savee,1,Positive,"(array([0.00833315, 0.01573092, 0.01356844, ..., 0.01453417, 0.01511291,
       0.        ], dtype=float32), 8000)"
443,03-01-08-02-02-01-03.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-08-02-02-01-03.wav,386006,.wav,2021-01-25 21:02:16,Ravdness,1,Positive,"(array([ 0.        ,  0.        ,  0.        , ..., -0.00017018,
        0.00022065,  0.00040713], dtype=float32), 8000)"
444,OAF_white_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_white_happy.wav,94762,.wav,2021-01-25 21:03:28,Tess,1,Positive,"(array([-4.532655e-06, -8.866050e-05, -4.807376e-05, ..., -3.899055e-04,
       -5.093831e-04,  0.000000e+00], dtype=float32), 8000)"
445,YAF_goal_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_goal_ps.wav,86510,.wav,2021-01-25 21:03:40,Tess,1,Positive,"(array([-4.3413711e-05, -9.7064607e-05, -2.2620856e-04, ...,
        5.6139415e-04,  6.3436996e-04,  0.0000000e+00], dtype=float32), 8000)"
446,OAF_check_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_check_happy.wav,99640,.wav,2021-01-25 21:03:26,Tess,1,Positive,"(array([ 2.7061182e-05,  1.9040929e-04,  2.6803248e-04, ...,
       -3.2224812e-04, -5.8853283e-04,  0.0000000e+00], dtype=float32), 8000)"
447,OAF_pick_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_pick_happy.wav,101908,.wav,2021-01-25 21:03:28,Tess,1,Positive,"(array([-4.10713728e-05, -7.36843431e-05, -3.91829562e-05, ...,
        3.15154321e-05,  1.09750756e-04,  0.00000000e+00], dtype=float32), 8000)"
448,Joyce_audio-02.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-02.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-02.wav,781640,.wav,2021-10-16 4:31:47,joyce,1,Positive,"(array([ 3.4435058e-04, -4.3338520e-04, -2.5613932e-03, ...,
       -1.7832858e-06, -4.7126267e-07,  9.0484536e-07], dtype=float32), 8000)"
449,03-01-03-02-01-02-04.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-02-01-02-04.wav,400160,.wav,2021-01-25 21:02:16,Ravdness,1,Positive,"(array([ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00, ...,
       -2.5888878e-05, -1.6812493e-05,  0.0000000e+00], dtype=float32), 8000)"
450,OAF_tough_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_tough_happy.wav,95990,.wav,2021-01-25 21:03:28,Tess,1,Positive,"(array([ 4.5391291e-05,  5.6600431e-05,  1.2227304e-04, ...,
       -1.9761627e-04, -1.7329484e-04,  0.0000000e+00], dtype=float32), 8000)"
451,JE_h02.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/JE_h02.wav,307176,.wav,2021-01-25 21:03:04,Savee,1,Positive,"(array([0.02393671, 0.04473978, 0.03914397, ..., 0.01371244, 0.01510625,
       0.        ], dtype=float32), 8000)"
452,YAF_knock_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_knock_ps.wav,112754,.wav,2021-01-25 21:03:40,Tess,1,Positive,"(array([ 7.0680937e-05,  1.1118276e-04,  1.4806842e-04, ...,
       -5.1758450e-04, -7.3534035e-04,  0.0000000e+00], dtype=float32), 8000)"
453,YAF_gas_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_gas_happy.wav,105064,.wav,2021-01-25 21:03:36,Tess,1,Positive,"(array([-0.00069246, -0.00185122, -0.00036429, ..., -0.00103959,
       -0.00076792,  0.        ], dtype=float32), 8000)"
454,03-01-03-01-01-01-22.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-01-01-01-22.wav,397996,.wav,2021-01-25 21:02:54,Ravdness,1,Positive,"(array([ 4.7168353e-10, -4.3044238e-10,  3.1588612e-10, ...,
       -7.3285676e-11,  6.8533762e-11, -5.8765749e-11], dtype=float32), 8000)"
455,Joyce_audio-293.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-293.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-293.wav,308892,.wav,2021-10-16 4:31:49,joyce,1,Positive,"(array([ 1.5015255e-06,  2.3804516e-06, -1.9427588e-07, ...,
        1.7726967e-08,  4.2261161e-07, -1.9374481e-06], dtype=float32), 8000)"
456,03-01-08-02-02-01-06.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-08-02-02-01-06.wav,364540,.wav,2021-01-25 21:02:22,Ravdness,1,Positive,"(array([3.821638e-05, 6.909306e-05, 3.547580e-05, ..., 4.216693e-07,
       9.455235e-08, 0.000000e+00], dtype=float32), 8000)"
457,YAF_name_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_name_ps.wav,82870,.wav,2021-01-25 21:03:42,Tess,1,Positive,"(array([-0.00014781, -0.00121867, -0.00098229, ...,  0.00072314,
        0.00118057,  0.        ], dtype=float32), 8000)"
458,YAF_turn_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_turn_happy.wav,90818,.wav,2021-01-25 21:03:38,Tess,1,Positive,"(array([4.2840908e-05, 1.1434283e-03, 1.7262913e-03, ..., 4.3027517e-03,
       2.6073407e-03, 0.0000000e+00], dtype=float32), 8000)"
459,Joyce_audio-237.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-237.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-237.wav,255090,.wav,2021-10-16 4:31:49,joyce,1,Positive,"(array([ 1.0974051e-06, -6.7803164e-08, -3.0051453e-08, ...,
        1.3679371e-06, -4.2940931e-07,  2.2114666e-06], dtype=float32), 8000)"
460,03-01-03-01-02-01-11.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-01-02-01-11.wav,351526,.wav,2021-01-25 21:02:32,Ravdness,1,Positive,"(array([2.2348035e-05, 2.7835631e-05, 3.8254209e-05, ..., 5.0170074e-05,
       5.8633806e-05, 0.0000000e+00], dtype=float32), 8000)"
461,YAF_book_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_book_ps.wav,89946,.wav,2021-01-25 21:03:40,Tess,1,Positive,"(array([ 6.4784166e-05,  6.1099458e-04,  1.0989438e-03, ...,
       -1.4374978e-03, -1.0231858e-03,  0.0000000e+00], dtype=float32), 8000)"
462,03-01-08-01-02-01-06.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-08-01-02-01-06.wav,354932,.wav,2021-01-25 21:02:22,Ravdness,1,Positive,"(array([-2.6815684e-07,  2.7710325e-07, -2.8123881e-07, ...,
        7.2689278e-07, -4.0673981e-06,  0.0000000e+00], dtype=float32), 8000)"
463,YAF_good_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_good_happy.wav,87884,.wav,2021-01-25 21:03:36,Tess,1,Positive,"(array([-0.00185726, -0.00260906,  0.00136375, ...,  0.003529  ,
        0.00180625,  0.        ], dtype=float32), 8000)"
464,OAF_vote_happy.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_vote_happy.wav,96866,.wav,2021-01-25 21:03:28,Tess,1,Positive,"(array([ 1.8084202e-05,  9.4426876e-05,  8.0278107e-05, ...,
       -1.8933951e-04, -1.1678333e-04,  0.0000000e+00], dtype=float32), 8000)"
465,03-01-03-02-02-01-04.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-02-02-01-04.wav,403366,.wav,2021-01-25 21:02:18,Ravdness,1,Positive,"(array([ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00, ...,
       -2.0724660e-07,  1.8367149e-07,  0.0000000e+00], dtype=float32), 8000)"
466,03-01-03-01-02-02-11.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/03-01-03-01-02-02-11.wav,357936,.wav,2021-01-25 21:02:32,Ravdness,1,Positive,"(array([4.2735078e-06, 1.4092283e-06, 6.3740968e-06, ..., 6.0995848e-05,
       8.1922430e-05, 0.0000000e+00], dtype=float32), 8000)"
467,OAF_chalk_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/OAF_chalk_ps.wav,98230,.wav,2021-01-25 21:03:18,Tess,1,Positive,"(array([-3.7254311e-05, -1.6037008e-04, -1.7642374e-04, ...,
       -8.7806889e-05, -1.5898820e-04,  0.0000000e+00], dtype=float32), 8000)"
468,Joyce_audio-24.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-24.wav,/content/drive/MyDrive/Shared_SER_Mentia_Docs/Joyce_Audio/Joyce_audio-24.wav,666982,.wav,2021-10-16 4:31:47,joyce,1,Positive,"(array([ 5.2271326e-07,  6.5011477e-07,  1.8332074e-07, ...,
       -5.3231145e-04, -1.1058756e-03, -2.7730677e-03], dtype=float32), 8000)"
469,YAF_ton_ps.wav,/content/drive/MyDrive/SER_ALL,/content/drive/MyDrive/SER_ALL/YAF_ton_ps.wav,87526,.wav,2021-01-25 21:03:42,Tess,1,Positive,"(array([ 0.00041066,  0.00112243,  0.00083079, ..., -0.00039058,
       -0.00052562,  0.        ], dtype=float32), 8000)"
